iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
#--> latest commit:a4f636781775aa0baf4b1e0e2b76be9a77de1bd3 20210219112100 in burger_war_dev
0, 1, 300, 2021-02-19T11:28:09+00:00, 10, 0, WIN, r
0, 2, 300, 2021-02-19T11:34:17+00:00, 10, 0, WIN, r
0, 3, 300, 2021-02-19T11:40:23+00:00, 10, 0, WIN, r
0, 4, 300, 2021-02-19T11:46:31+00:00, 8, 3, WIN, r
0, 5, 300, 2021-02-19T11:52:38+00:00, 13, 2, WIN, r
0, 6, 300, 2021-02-19T11:58:45+00:00, 16, 4, WIN, r
0, 7, 300, 2021-02-19T12:04:52+00:00, 14, 3, WIN, r
0, 8, 300, 2021-02-19T12:10:57+00:00, 15, 3, WIN, r
1, 1, 300, 2021-02-19T12:17:15+00:00, 10, 0, WIN, r
1, 2, 300, 2021-02-19T12:23:22+00:00, 10, 0, WIN, r
1, 3, 300, 2021-02-19T12:29:29+00:00, 10, 0, WIN, r
1, 4, 300, 2021-02-19T12:35:36+00:00, 6, 3, WIN, r
1, 5, 300, 2021-02-19T12:41:43+00:00, 14, 4, WIN, r
1, 6, 300, 2021-02-19T12:47:48+00:00, 17, 6, WIN, r
1, 7, 300, 2021-02-19T12:53:55+00:00, 13, 3, WIN, r
1, 8, 300, 2021-02-19T13:00:00+00:00, 9, 1, WIN, r
2, 1, 300, 2021-02-19T13:06:19+00:00, 10, 0, WIN, r
2, 2, 300, 2021-02-19T13:12:26+00:00, 11, 1, WIN, r
2, 3, 300, 2021-02-19T13:18:32+00:00, 10, 0, WIN, r
2, 4, 300, 2021-02-19T13:24:36+00:00, 16, 4, WIN, r
2, 5, 300, 2021-02-19T13:30:41+00:00, 16, 4, WIN, r
2, 6, 300, 2021-02-19T13:36:46+00:00, 14, 9, WIN, r
2, 7, 300, 2021-02-19T13:42:52+00:00, 14, 4, WIN, r
2, 8, 300, 2021-02-19T13:49:00+00:00, 12, 2, WIN, r
3, 1, 300, 2021-02-19T13:55:19+00:00, 10, 0, WIN, r
3, 2, 300, 2021-02-19T14:01:26+00:00, 10, 0, WIN, r
3, 3, 300, 2021-02-19T14:07:33+00:00, 10, 0, WIN, r
3, 4, 300, 2021-02-19T14:13:40+00:00, 8, 2, WIN, r
3, 5, 300, 2021-02-19T14:19:47+00:00, 11, 1, WIN, r
3, 6, 300, 2021-02-19T14:25:52+00:00, 17, 14, WIN, r
3, 7, 300, 2021-02-19T14:31:56+00:00, 16, 4, WIN, r
3, 8, 300, 2021-02-19T14:38:04+00:00, 9, 1, WIN, r
4, 1, 300, 2021-02-19T14:44:25+00:00, 10, 0, WIN, r
4, 2, 300, 2021-02-19T14:50:31+00:00, 10, 0, WIN, r
4, 3, 300, 2021-02-19T14:56:38+00:00, 10, 0, WIN, r
4, 4, 300, 2021-02-19T15:02:45+00:00, 14, 7, WIN, r
4, 5, 300, 2021-02-19T15:08:50+00:00, 11, 1, WIN, r
4, 6, 300, 2021-02-19T15:14:57+00:00, 14, 17, LOSE, r
4, 7, 300, 2021-02-19T15:21:02+00:00, 17, 6, WIN, r
4, 8, 300, 2021-02-19T15:27:09+00:00, 13, 3, WIN, r
5, 1, 300, 2021-02-19T15:33:30+00:00, 12, 1, WIN, r
5, 2, 300, 2021-02-19T15:39:36+00:00, 10, 0, WIN, r
5, 3, 300, 2021-02-19T15:45:44+00:00, 10, 0, WIN, r
5, 4, 300, 2021-02-19T15:51:51+00:00, 9, 3, WIN, r
5, 5, 300, 2021-02-19T15:57:58+00:00, 17, 3, WIN, r
5, 6, 300, 2021-02-19T16:04:05+00:00, 17, 17, LOSE, r
5, 7, 300, 2021-02-19T16:10:12+00:00, 14, 2, WIN, r
5, 8, 300, 2021-02-19T16:16:20+00:00, 9, 1, WIN, r
6, 1, 300, 2021-02-19T16:22:42+00:00, 11, 0, WIN, r
6, 2, 300, 2021-02-19T16:28:49+00:00, 10, 0, WIN, r
6, 3, 300, 2021-02-19T16:34:56+00:00, 10, 0, WIN, r
6, 4, 300, 2021-02-19T16:41:03+00:00, 14, 4, WIN, r
6, 5, 300, 2021-02-19T16:47:10+00:00, 17, 3, WIN, r
6, 6, 300, 2021-02-19T16:53:17+00:00, 11, 1, WIN, r
6, 7, 300, 2021-02-19T16:59:21+00:00, 16, 4, WIN, r
6, 8, 300, 2021-02-19T17:05:29+00:00, 9, 1, WIN, r
7, 1, 300, 2021-02-19T17:11:49+00:00, 8, 5, WIN, r
7, 2, 300, 2021-02-19T17:17:55+00:00, 10, 0, WIN, r
7, 3, 300, 2021-02-19T17:24:02+00:00, 10, 0, WIN, r
7, 4, 300, 2021-02-19T17:30:09+00:00, 9, 5, WIN, r
7, 5, 300, 2021-02-19T17:36:16+00:00, 16, 4, WIN, r
7, 6, 300, 2021-02-19T17:42:24+00:00, 16, 7, WIN, r
7, 7, 300, 2021-02-19T17:48:31+00:00, 14, 3, WIN, r
7, 8, 300, 2021-02-19T17:54:36+00:00, 6, 4, WIN, r
8, 1, 300, 2021-02-19T18:03:00+00:00, 10, 0, WIN, r
8, 2, 300, 2021-02-19T18:09:07+00:00, 10, 0, WIN, r
8, 3, 300, 2021-02-19T18:15:14+00:00, 10, 0, WIN, r
8, 4, 300, 2021-02-19T18:21:18+00:00, 8, 3, WIN, r
8, 5, 300, 2021-02-19T18:27:25+00:00, 13, 9, WIN, r
8, 6, 300, 2021-02-19T18:33:33+00:00, 18, 5, WIN, r
8, 7, 300, 2021-02-19T18:39:40+00:00, 14, 2, WIN, r
